42.720925045918, 14.186473829122, 22.172997184549, 26.683035361297, 27.130770919262, 20.648744881287, 24.392325773349, 23.046312755462, 18.735548631188, 17.560182462298, 15.032811313624, 11.811583647018, 11.370379634897, 13.989939287452, 6.4479955323115
20.54873373323, 27.011344518072, 27.222149062962, 18.667039550879, 20.775335019437, 20.642217503776, 21.065645388502, 19.220616320571, 17.445913011141, 16.464380310375, 12.410665446967, 15.472156370617, 17.125488495092, 16.237168693235, 8.4802685251575
45.457615995235, 16.631491345073, 25.088906124716, 25.066590132207, 25.419124112574, 24.125547739102, 23.471092559424, 22.73040940278, 22.064540889004, 20.785232689036, 18.538821425271, 17.747111200796, 15.755669772965, 21.083739755472, 16.441253715038
13.884842319647, 32.582647251337, 26.632023137903, 25.223302250802, 24.677219604123, 23.912627117803, 22.980158046868, 22.72956801246, 23.247197644109, 22.351650186681, 20.712516537275, 19.048845529523, 20.986906061809, 19.74718987181, 15.049536969916
25.166924492468, 26.153571876672, 23.093178610472, 23.657378655713, 23.36149171447, 26.296492291475, 23.830968446674, 23.76661116208, 23.727950343008, 23.478158072791, 21.024484354217, 18.351132487906, 16.554443999501, 18.736229461399, 12.39717400536
29.746725120673, 23.693261468387, 20.514003280686, 20.526562259778, 20.798244111979, 20.254987130383, 19.956351569267, 19.947736401514, 20.218253619737, 19.306318693832, 18.644451822228, 16.048536721304, 12.946177487488, 13.322764206756, 14.85209215532
22.457149458539, 19.380077225066, 18.993535833207, 19.014488896172, 19.290290638718, 19.10018908244, 19.004847414329, 18.827500634734, 18.907794919154, 18.890284353366, 18.51146158324, 17.074735946719, 14.16432869196, 12.30699314849, 15.707694574798
22.540179213633, 21.707566487582, 19.694535391772, 19.428935565619, 20.018213378271, 20.360774816946, 20.916163318583, 20.523948680713, 21.834569751549, 21.039605225006, 20.707900558909, 18.992569205242, 17.915721390376, 13.619600681554, 1.6651092223154e-12
21.139456844618, 20.765845019282, 20.84272793101, 21.52650446961, 22.414559724481, 23.499711626871, 23.974228191149, 23.838381057317, 23.997419080685, 22.92889354526, 21.790904433175, 20.45491000938, 18.274546543971, 1.6651092223154e-12, 1.6651092223154e-12
23.153623325503, 24.363785229503, 24.132648528056, 24.147440866791, 25.070679034228, 25.242308800299, 25.321363185491, 25.157813305664, 24.390992897186, 23.746777078608, 22.372289092553, 21.203355057171, 12.118096583134, 1.6651092223154e-12, 1.6651092223154e-12
23.505931929846, 24.933653314715, 24.574997607117, 24.584714564511, 24.785825081016, 24.883106281917, 24.993538492423, 24.929931694593, 24.247055873285, 22.965471245627, 21.947619876979, 21.33791554856, 1.6651092223154e-12, 1.6651092223154e-12, 1.6651092223154e-12
22.524042020755, 24.324941985386, 24.213352249885, 24.234057435574, 24.457056030247, 24.64143532671, 24.691551435766, 24.599872165584, 24.75690775523, 22.512673121186, 21.528302040708, 21.266149351454, 14.304965510301, 1.6651092223154e-12, 20.338344866069
22.270747737754, 24.811272989919, 24.567584521231, 24.587213924997, 24.698751607373, 24.752861462545, 25.053114222807, 24.958676392273, 24.457427617985, 23.084579209117, 22.095782491222, 20.93611174903, 17.849277241238, 19.822853064593, 23.180924833006
20.933963676124, 24.564158192783, 24.731372460083, 25.287430953362, 24.976527256653, 25.106899703509, 25.20107468614, 25.294839187306, 24.65691382425, 23.31001769559, 23.338166408283, 19.137444615843, 20.297478761571, 21.074543493863, 26.32471344589
13.516511366161, 24.800349671383, 25.228707190328, 25.819424049436, 25.496981799102, 27.001406486784, 26.723951245282, 24.920342031462, 23.553753653845, 21.49240633302, 19.482479512362, 21.573957553163, 19.843971098642, 27.349957631032, 22.829192754583
17.466499148426, 27.337134519109, 32.014246923764, 27.227500067022, 26.053566300344, 28.010555336458, 25.641043808429, 22.972799081491, 23.388182033141, 28.580529786147, 20.038356747358, 20.159576718304, 26.78668767115, 33.074016852673, 21.863377490139
23.828592437213, 27.095293007394, 28.904368816234, 27.254426830979, 27.168436277077, 26.673446572667, 27.580837296426, 25.694920821966, 24.34060863234, 29.378996727537, 29.780100101527, 33.823183674079, 35.722161203215, 15.831697917705, 22.605617911991
19.392570756249, 21.749325789521, 27.858442345408, 26.82213368866, 27.805953584956, 27.01827341166, 29.662734726298, 31.707366181951, 32.656906897497, 34.755807314255, 34.472545503835, 33.459681621828, 16.105378079509, 32.363868526614, 19.050790472345
